"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E850","2020-04-19 21:00:00","104.000","87.000","0.800","23.400","0.920","999.800","","0.000","-99.000","-99.000","-99.000","28.900","","21.000",""
"C0T9B0","2020-04-19 21:00:00","558.000","269.000","1.400","23.100","0.970","951.500","","0.000","-99.000","-99.000","-99.000","26.200","","20.200",""
"C0G650","2020-04-19 21:00:00","34.000","200.000","0.300","25.800","0.970","1008.100","","0.000","-99.000","-99.000","-99.000","33.400","","23.900",""
"C0K580","2020-04-19 21:00:00","26.000","191.000","1.200","24.500","0.990","1010.700","","0.000","-99.000","-99.000","-99.000","32.000","","23.400",""
"C0X050","2020-04-19 21:00:00","25.000","189.000","0.800","25.000","0.970","1008.600","","0.000","-99.000","-99.000","-99.000","32.200","","22.200",""
"CM0100","2020-04-19 21:00:00","25.000","297.000","0.900","25.200","0.830","1009.300","","0.000","-99.000","-99.000","-99.000","26.700","","22.800",""
"C0AC70","2020-04-19 21:00:00","71.000","315.000","2.100","25.900","0.840","1004.500","","0.000","-99.000","-99.000","-99.000","28.900","","22.100",""
"CM0130","2020-04-19 21:00:00","11.000","191.000","2.700","26.000","0.810","1012.100","","0.000","-99.000","-99.000","-99.000","28.700","","25.700",""
"C0W110","2020-04-19 21:00:00","16.000","197.000","6.100","22.700","0.840","1009.900","","0.000","-99.000","-99.000","-99.000","24.600","","17.800",""
"C0R670","2020-04-19 21:00:00","26.000","305.000","0.900","26.700","0.900","1010.900","","0.000","-99.000","-99.000","-99.000","30.400","","24.400",""
"C0X120","2020-04-19 21:00:00","28.000","208.000","1.400","25.500","0.880","1010.500","","0.000","-99.000","-99.000","-99.000","30.800","","24.100",""
"C0R100","2020-04-19 21:00:00","1006.000","315.000","0.900","19.100","0.610","904.300","","0.000","-99.000","-99.000","-99.000","26.600","","17.200",""
"C0R740","2020-04-19 21:00:00","58.000","245.000","1.300","26.100","0.910","1006.600","","0.000","-99.000","-99.000","-99.000","29.700","","23.800",""
"C0C700","2020-04-19 21:00:00","151.000","276.000","1.100","24.400","0.920","995.900","","0.000","-99.000","-99.000","-99.000","26.500","","22.300",""
"C0W130","2020-04-19 21:00:00","18.000","182.000","4.600","24.200","0.890","1009.100","","0.000","-99.000","-99.000","-99.000","26.500","","24.000",""
"C0F9R0","2020-04-19 21:00:00","20.000","245.000","0.700","25.400","1.000","1010.900","","0.000","-99.000","-99.000","-99.000","29.000","","24.000",""
"C0V660","2020-04-19 21:00:00","25.000","252.000","0.500","26.100","0.860","1010.100","","0.000","-99.000","-99.000","-99.000","31.300","","24.400",""
"C0G780","2020-04-19 21:00:00","27.000","215.000","1.400","25.800","0.880","1009.000","","0.000","-99.000","-99.000","-99.000","31.600","","25.100",""
"C0C590","2020-04-19 21:00:00","72.000","234.000","1.200","24.000","0.920","1003.600","","0.000","-99.000","-99.000","-99.000","25.400","","21.900",""
"C0I520","2020-04-19 21:00:00","3860.000","-99.000","-99.000","1.900","0.720","643.900","","-99.000","-99.000","-99.000","-99.000","3.700","","0.500",""
"C0M790","2020-04-19 21:00:00","15.000","193.000","0.700","24.400","0.900","1009.500","","0.000","-99.000","-99.000","-99.000","31.700","","23.700",""
"C0R130","2020-04-19 21:00:00","1040.000","253.000","1.800","22.100","0.510","898.300","","0.000","-99.000","-99.000","-99.000","26.800","","18.700",""
"C0AH30","2020-04-19 21:00:00","755.000","341.000","3.000","20.300","0.990","929.500","","0.000","-99.000","-99.000","-99.000","25.100","","18.400",""
"C0X170","2020-04-19 21:00:00","50.000","243.000","0.300","26.000","0.880","1006.600","","0.000","-99.000","-99.000","-99.000","32.500","","23.800",""
"C0K291","2020-04-19 21:00:00","8.000","189.000","2.300","25.200","0.920","1011.600","","0.000","-99.000","-99.000","-99.000","30.100","","23.700",""
"C0D480","2020-04-19 21:00:00","223.000","0.000","0.000","22.500","0.970","986.600","","0.000","-99.000","-99.000","-99.000","25.800","","20.600",""
"C0F0C0","2020-04-19 21:00:00","983.000","181.000","1.600","22.900","0.440","904.800","","0.000","-99.000","-99.000","-99.000","27.600","","17.500",""
"C0U860","2020-04-19 21:00:00","5.000","150.000","0.300","23.600","0.930","1011.900","","0.000","-99.000","-99.000","-99.000","29.300","","22.800",""
"C0UA50","2020-04-19 21:00:00","808.000","171.000","1.600","20.800","0.980","923.500","","0.000","-99.000","-99.000","-99.000","27.400","","18.100",""
"C0X320","2020-04-19 21:00:00","30.000","200.000","2.500","24.400","0.890","1008.500","","0.000","-99.000","-99.000","-99.000","32.700","","21.300",""
"C0T960","2020-04-19 21:00:00","120.000","150.000","0.400","25.900","0.990","998.300","","0.000","-99.000","-99.000","-99.000","32.200","","21.100",""
"C0SA80","2020-04-19 21:00:00","136.000","261.000","1.300","26.700","0.610","995.600","","0.000","-99.000","-99.000","-99.000","33.800","","21.200",""
"C0E780","2020-04-19 21:00:00","160.000","288.000","1.100","25.900","0.850","993.400","","0.000","-99.000","-99.000","-99.000","29.900","","22.400",""
"C0F9Q0","2020-04-19 21:00:00","149.000","290.000","0.700","25.600","0.890","994.200","","0.000","-99.000","-99.000","-99.000","29.500","","22.800",""
"C0F9X0","2020-04-19 21:00:00","166.000","237.000","3.200","25.300","0.940","993.200","","0.000","-99.000","-99.000","-99.000","29.100","","23.400",""
"C0F0D0","2020-04-19 21:00:00","3171.000","210.000","0.600","6.200","0.700","700.100","","0.000","-99.000","-99.000","-99.000","15.200","","4.900",""
"C0S730","2020-04-19 21:00:00","110.000","228.000","2.900","26.200","0.860","997.900","","0.000","10.900","241.000","","27.700","","25.000",""
"C0T790","2020-04-19 21:00:00","2830.000","281.000","0.500","9.200","0.620","729.000","","0.000","-99.000","-99.000","-99.000","21.300","","8.500",""
"C0V750","2020-04-19 21:00:00","50.000","252.000","0.600","25.700","0.930","1008.100","","0.000","-99.000","-99.000","-99.000","30.800","","24.800",""
"C0K530","2020-04-19 21:00:00","12.000","192.000","1.500","24.800","0.900","1010.900","","0.000","-99.000","-99.000","-99.000","30.100","","24.200",""
"C0M780","2020-04-19 21:00:00","30.000","233.000","0.900","24.800","0.910","1009.300","","0.000","-99.000","-99.000","-99.000","31.700","","23.400",""
"C0V360","2020-04-19 21:00:00","94.000","253.000","0.600","22.900","0.930","1002.100","","0.000","-99.000","-99.000","-99.000","33.600","","19.700",""
"C0K510","2020-04-19 21:00:00","10.000","196.000","1.700","24.500","0.920","1010.400","","0.000","-99.000","-99.000","-99.000","30.700","","23.800",""
"C0D650","2020-04-19 21:00:00","97.000","277.000","1.800","24.200","0.900","1001.500","","0.000","-99.000","-99.000","-99.000","25.800","","23.100",""
"C0V630","2020-04-19 21:00:00","19.000","216.000","0.400","25.300","0.900","1010.300","","0.000","-99.000","-99.000","-99.000","29.200","","24.500",""
"C0U910","2020-04-19 21:00:00","17.000","289.000","1.400","24.200","0.810","1010.400","","0.000","-99.000","-99.000","-99.000","29.300","","22.300",""
"C0U600","2020-04-19 21:00:00","10.000","236.000","0.400","23.400","0.990","1010.800","","0.000","-99.000","-99.000","-99.000","29.000","","21.800",""
"C0G820","2020-04-19 21:00:00","29.000","206.000","1.200","25.600","0.890","1008.300","","0.000","-99.000","-99.000","-99.000","32.900","","24.000",""
"C0R590","2020-04-19 21:00:00","72.000","238.000","0.600","26.600","0.990","1004.300","","0.000","-99.000","-99.000","-99.000","31.500","","23.500",""
"C0A9E0","2020-04-19 21:00:00","26.000","323.000","1.600","25.100","0.870","1010.000","","0.000","-99.000","-99.000","-99.000","28.300","","22.900",""
"C0R480","2020-04-19 21:00:00","57.000","0.000","0.000","26.100","0.880","1005.500","","0.000","-99.000","-99.000","-99.000","32.300","","23.600",""
"C0X300","2020-04-19 21:00:00","70.000","0.000","0.000","23.400","0.960","1004.400","","0.000","-99.000","-99.000","-99.000","33.400","","21.300",""
"C0U970","2020-04-19 21:00:00","7.000","212.000","0.700","24.100","0.850","1012.700","","0.000","-99.000","-99.000","-99.000","27.800","","22.300",""
"C0SA90","2020-04-19 21:00:00","497.000","305.000","1.400","24.500","0.650","955.800","","0.000","-99.000","-99.000","-99.000","28.800","","21.900",""
"C0R750","2020-04-19 21:00:00","551.000","275.000","3.700","21.700","1.000","950.800","","0.000","-99.000","-99.000","-99.000","28.900","","21.700",""
"C0R340","2020-04-19 21:00:00","230.000","221.000","2.200","24.100","0.840","985.600","","0.000","-99.000","-99.000","-99.000","30.200","","22.500",""
"C0M750","2020-04-19 21:00:00","10.000","207.000","2.300","25.500","0.890","1011.200","","0.000","-99.000","-99.000","-99.000","30.300","","24.400",""
"C0I110","2020-04-19 21:00:00","161.000","312.000","0.500","25.800","0.870","994.800","","0.000","-99.000","-99.000","-99.000","33.200","","22.800",""
"C0V370","2020-04-19 21:00:00","74.000","0.000","0.000","23.900","1.000","1005.000","","0.000","-99.000","-99.000","-99.000","33.000","","21.600",""
"C0C690","2020-04-19 21:00:00","242.000","341.000","0.800","23.400","0.860","985.500","","0.000","-99.000","-99.000","-99.000","26.800","","21.100",""
"C0A540","2020-04-19 21:00:00","401.000","0.000","0.000","20.900","0.940","967.200","","0.000","-99.000","-99.000","-99.000","26.900","","18.400",""
"C0SA60","2020-04-19 21:00:00","6.000","266.000","1.500","29.800","0.440","1009.200","","0.000","-99.000","-99.000","-99.000","32.400","","21.300",""
"C0H950","2020-04-19 21:00:00","192.000","0.000","0.000","23.900","0.990","990.800","","0.000","-99.000","-99.000","-99.000","32.600","","20.500",""
"C0O960","2020-04-19 21:00:00","112.000","220.000","0.700","23.800","0.910","999.100","","0.000","-99.000","-99.000","-99.000","31.500","","22.700",""
"C0E880","2020-04-19 21:00:00","507.000","206.000","4.300","23.500","0.990","955.600","","0.000","-99.000","-99.000","-99.000","27.900","","21.000",""
"C0AH10","2020-04-19 21:00:00","30.000","331.000","0.800","26.900","1.000","1008.500","","0.000","-99.000","-99.000","-99.000","29.200","","22.900",""
"C0R820","2020-04-19 21:00:00","588.000","98.000","0.400","21.800","0.960","948.700","","0.000","-99.000","-99.000","-99.000","32.600","","20.700",""
"C0R680","2020-04-19 21:00:00","13.000","270.000","2.700","26.400","0.840","1011.000","","0.000","-99.000","-99.000","-99.000","31.200","","26.400",""
"C0X210","2020-04-19 21:00:00","38.000","212.000","1.500","24.900","0.990","1006.500","","0.000","-99.000","-99.000","-99.000","32.400","","22.500",""
"C0D430","2020-04-19 21:00:00","87.000","0.000","0.000","22.700","0.980","1001.300","","0.000","-99.000","-99.000","-99.000","29.000","","21.400",""
"C0AD30","2020-04-19 21:00:00","20.000","337.000","2.200","25.500","0.850","1008.500","","0.000","-99.000","-99.000","-99.000","28.600","","23.300",""
"C0R240","2020-04-19 21:00:00","87.000","27.000","0.800","24.200","0.920","1002.400","","0.000","-99.000","-99.000","-99.000","32.700","","20.300",""
"C0AI30","2020-04-19 21:00:00","26.000","330.000","1.600","26.000","0.920","1010.300","","0.000","-99.000","-99.000","-99.000","29.100","","22.900",""
"C0U960","2020-04-19 21:00:00","1885.000","360.000","1.900","15.400","0.520","816.000","","0.000","-99.000","-99.000","-99.000","22.900","","10.600",""
"C0T9E0","2020-04-19 21:00:00","415.000","106.000","0.400","24.300","0.940","967.000","","0.000","-99.000","-99.000","-99.000","27.800","","20.800",""
"C0D550","2020-04-19 21:00:00","1956.000","162.000","1.500","15.700","0.470","812.900","","0.000","-99.000","-99.000","-99.000","22.200","","13.300",""
"C0C630","2020-04-19 21:00:00","209.000","26.000","1.400","24.000","0.880","989.100","","0.000","-99.000","-99.000","-99.000","26.700","","21.300",""
"C0U940","2020-04-19 21:00:00","25.000","238.000","1.100","23.600","0.870","1010.700","","0.000","-99.000","-99.000","-99.000","31.100","","21.700",""
"C0R710","2020-04-19 21:00:00","117.000","276.000","2.500","25.300","0.940","999.800","","0.000","-99.000","-99.000","-99.000","30.900","","25.100",""
"C0I480","2020-04-19 21:00:00","2165.000","0.000","0.000","10.900","0.940","791.400","","0.000","-99.000","-99.000","-99.000","19.200","","10.800",""
"C0G910","2020-04-19 21:00:00","42.000","176.000","2.300","26.200","0.880","1006.500","","0.000","-99.000","-99.000","-99.000","31.600","","24.600",""
"C0X080","2020-04-19 21:00:00","2.000","185.000","1.000","24.100","0.940","1012.200","","0.000","-99.000","-99.000","-99.000","31.700","","22.400",""
"C0V700","2020-04-19 21:00:00","24.000","337.000","0.700","26.700","0.820","1009.100","","0.000","-99.000","-99.000","-99.000","30.200","","26.200",""
"C0AD00","2020-04-19 21:00:00","86.000","186.000","0.500","24.700","0.910","1003.200","","0.000","-99.000","-99.000","-99.000","27.300","","22.900",""
"C0O900","2020-04-19 21:00:00","9.000","216.000","0.400","24.700","0.990","1011.700","","0.000","-99.000","-99.000","-99.000","32.300","","22.600",""
"C0R570","2020-04-19 21:00:00","37.000","0.000","0.200","27.100","0.830","1007.400","","0.000","-99.000","-99.000","-99.000","31.500","","24.000",""
"C0AG90","2020-04-19 21:00:00","25.000","40.000","1.300","26.300","0.910","1010.300","","0.000","-99.000","-99.000","-99.000","29.400","","22.200",""
"C0V760","2020-04-19 21:00:00","30.000","288.000","0.400","26.000","0.970","1009.800","","0.000","-99.000","-99.000","-99.000","32.600","","24.300",""
"C0T9I0","2020-04-19 21:00:00","152.000","211.000","1.100","24.700","0.980","995.700","","0.000","-99.000","-99.000","-99.000","28.000","","22.000",""
"C0O980","2020-04-19 21:00:00","18.000","0.000","0.000","23.800","1.000","1011.800","","0.000","-99.000","-99.000","-99.000","32.900","","22.100",""
"C0R270","2020-04-19 21:00:00","51.000","327.000","1.700","24.900","1.000","1005.600","","0.000","-99.000","-99.000","-99.000","32.200","","24.900",""
"C0T9H0","2020-04-19 21:00:00","725.000","38.000","2.800","21.900","0.990","933.100","","0.000","-99.000","-99.000","-99.000","27.300","","19.800",""
"C0A660","2020-04-19 21:00:00","97.000","0.000","0.000","22.600","0.870","1001.300","","0.000","-99.000","-99.000","-99.000","28.600","","20.200",""
"C0A890","2020-04-19 21:00:00","40.000","0.000","0.000","22.100","0.940","1007.400","","0.000","-99.000","-99.000","-99.000","30.600","","20.500",""
"C0O840","2020-04-19 21:00:00","134.000","194.000","1.500","24.700","1.000","995.600","","0.000","-99.000","-99.000","-99.000","31.400","","23.400",""
"C0R530","2020-04-19 21:00:00","16.000","316.000","1.900","26.100","0.800","1010.600","","0.000","-99.000","-99.000","-99.000","29.000","","23.900",""
"C0G870","2020-04-19 21:00:00","12.000","210.000","0.900","24.400","0.820","1011.600","","0.000","-99.000","-99.000","-99.000","31.500","","23.700",""
"C0M820","2020-04-19 21:00:00","980.000","74.000","0.900","20.100","0.640","907.200","","0.000","-99.000","-99.000","-99.000","27.800","","16.900",""
"C0F9S0","2020-04-19 21:00:00","43.000","237.000","1.300","26.400","0.810","1007.400","","0.000","-99.000","-99.000","-99.000","31.700","","24.000",""
"C0R160","2020-04-19 21:00:00","45.000","0.000","0.000","25.800","0.990","1006.900","","0.000","-99.000","-99.000","-99.000","31.600","","22.600",""
"C0A950","2020-04-19 21:00:00","60.000","0.000","0.200","24.600","1.000","1006.000","","0.000","-99.000","-99.000","-99.000","25.200","","22.300",""
"C0F9L0","2020-04-19 21:00:00","253.000","239.000","1.800","26.000","0.890","983.300","","0.000","-99.000","-99.000","-99.000","30.600","","23.000",""
"C0R550","2020-04-19 21:00:00","38.000","63.000","1.200","25.000","1.000","1009.000","","0.000","-99.000","-99.000","-99.000","31.000","","21.400",""
"C0R790","2020-04-19 21:00:00","111.000","212.000","2.900","25.700","0.740","999.800","","0.000","-99.000","-99.000","-99.000","30.700","","25.300",""
"C0V530","2020-04-19 21:00:00","34.000","0.000","0.200","25.600","1.000","1008.600","","0.000","-99.000","-99.000","-99.000","31.700","","23.900",""
"C0AI10","2020-04-19 21:00:00","76.000","0.000","0.000","23.200","0.980","1003.700","","0.000","-99.000","-99.000","-99.000","29.400","","20.400",""
"C0F9U0","2020-04-19 21:00:00","74.000","261.000","0.900","26.600","0.840","1003.900","","0.000","-99.000","-99.000","-99.000","31.700","","24.500",""
"C0R760","2020-04-19 21:00:00","336.000","238.000","2.500","23.300","0.910","974.700","","1.000","-99.000","-99.000","-99.000","29.000","","23.300",""
"C0V680","2020-04-19 21:00:00","40.000","250.000","0.300","26.400","0.840","1007.800","","0.000","-99.000","-99.000","-99.000","31.800","","24.600",""
"C0Z290","2020-04-19 21:00:00","946.000","0.000","0.000","21.100","0.990","909.200","","0.000","-99.000","-99.000","-99.000","27.100","","17.800",""
"CM0120","2020-04-19 21:00:00","4.000","201.000","2.100","25.300","0.810","1011.800","","0.000","-99.000","-99.000","-99.000","29.400","","24.400",""
"C0G760","2020-04-19 21:00:00","53.000","215.000","1.000","25.400","0.990","1008.700","","0.000","-99.000","-99.000","-99.000","32.600","","23.700",""
"C0K450","2020-04-19 21:00:00","35.000","194.000","1.400","24.700","0.900","1007.700","","0.000","-99.000","-99.000","-99.000","32.000","","23.500",""
"C0E820","2020-04-19 21:00:00","220.000","153.000","0.500","24.400","0.850","987.100","","0.000","-99.000","-99.000","-99.000","30.400","","21.200",""
